id,ACT_INAC,Calc_Acres,Contact,DATE_ISS,FeatCLS,MINE_STATU,National_I,ORIG_PERM,PERM_ACT,PER_NAME,PER_TYPE,PermitNo,QUAD_DESC,REGION_DES,Shape_Leng,Source,Type_Flag
0000000000000000160d,Released,53.4608704,KY Division of Mine Permits,"1224745200000",SF,RC,KY8880091,"8880091",MT   2  05/06/2013  FR   1  10/28/2011  MT   1  10/13/2010,MINE RITE COAL CO INC,PERMANENT,"8880091",REDBUSH,PRESTONSBURG,26398.4844241,KYDMP,INACT
000000000000000022ce,Released,152.07211224,KY Division of Mine Permits,"296463600000",SF,RC,KY0580008,"0580008",AM      05/25/1979,PAULA COAL CO,INTERIM,"0580008",REDBUSH,PRESTONSBURG,46384.6178907,KGS Project,INACT
"000000000000000022d1",Released,93.50525522,KY Division of Mine Permits,"286617600000",SF,RC,KY0580011,"0580011",RV      06/10/1982  RV      01/31/1979,TEMCO COAL CO INC,INTERIM,"0580011",REDBUSH,PRESTONSBURG,45367.3216987,KGS Project,INACT
"000000000000000022d6",Released,21.0207449,KY Division of Mine Permits,"310982400000",SF,RC,KY0580018,"0580018",RV      03/31/1983  NW      11/09/1979,S S C MINING INC,INTERIM,"0580018",REDBUSH,PRESTONSBURG,12922.2446156,KGS Project,INACT
000000000000000022df,Released,40.59549181,KY Division of Mine Permits,"344073600000",SF,RC,KY0580030,"0580030",RV      01/02/1986  NW      11/26/1980,SIMMONS BROS,INTERIM,"0580030",REDBUSH,PRESTONSBURG,14805.6375636,KGS Project,INACT
"000000000000000022e5",Released,17.27962038,KY Division of Mine Permits,"367830000000",SF,RC,KY0580041,"0580041",RV      05/21/1982  NW      08/28/1981,WRIGHT COAL CO,INTERIM,"0580041",REDBUSH,PRESTONSBURG,10556.3937738,KGS Project,INACT
"000000000000000022e8",Released,40.13295428,KY Division of Mine Permits,"362127600000",SF,RC,KY0580044,"0580044",RV      09/19/1986  RV      10/28/1981  NW      06/23/1981,FLAT GAP MINING COMPANY,INTERIM,"0580044",REDBUSH,PRESTONSBURG,21586.3880397,KGS Project,INACT
000000000000000022ed,Released,91.81625756,KY Division of Mine Permits,"375004800000",SF,RC,KY0580055,"0580055",RV      01/23/1984  RV      12/20/1982  NW      11/19/1981,TIGORA MINING COMPANY,INTERIM,"0580055",REDBUSH,PRESTONSBURG,37958.5481782,KGS Project,INACT
000000000000000022f1,Released,32.7083811,KY Division of Mine Permits,"379324800000",SF,RC,KY0580059,"0580059",MA      10/06/1987  RV      07/07/1987  RV      06/02/1982,FLAT GAP MINING COMPANY,INTERIM,"0580059",REDBUSH,PRESTONSBURG,15371.8152233,KGS Project,INACT
000000000000000022f6,Released,29.49195068,KY Division of Mine Permits,"381657600000",SF,RC,KY0580069,"0580069",RV      07/01/1985  RV      11/16/1982  AM      07/16/1982,TIGORA MINING COMPANY,INTERIM,"0580069",REDBUSH,PRESTONSBURG,17400.3119073,KGS Project,INACT
000000000000000022fa,Released,47.33488796,KY Division of Mine Permits,"388652400000",SF,RC,KY0580075,"0580075",RV      07/01/1985  RV      01/10/1983  NW      04/26/1982,TIGORA MINING COMPANY,INTERIM,"0580075",REDBUSH,PRESTONSBURG,26909.2203955,KGS Project,INACT
000000000000000022fb,Released,19.49428689,KY Division of Mine Permits,"387014400000",SF,RC,KY0580076,"0580076",NW      04/07/1982,FLAT GAP MINING COMPANY,INTERIM,"0580076",REDBUSH,PRESTONSBURG,19416.5939483,KGS Project,INACT
000000000000000022fd,Released,24.33486383,KY Division of Mine Permits,"389430000000",SF,RC,KY0580082,"0580082",RV      09/11/1984  RV      11/16/1982  AM      07/19/1982,TIGORA MINING COMPANY,INTERIM,"0580082",REDBUSH,PRESTONSBURG,17587.9163032,KGS Project,INACT
"00000000000000002300",Released,59.27720126,KY Division of Mine Permits,"391158000000",SF,RC,KY0580088,"0580088",RV      12/27/1985  RV      02/11/1983  RV      11/16/1982,J M J SIMMONS JOINT VENTURE,INTERIM,"0580088",REDBUSH,PRESTONSBURG,43951.8554916,KGS Project,INACT
"00000000000000002307",Released,3.6183145,KY Division of Mine Permits,"395478000000",SF,RC,KY0580099,"0580099",RV      05/14/1984  NW      07/14/1982,WRIGHT COAL CO,INTERIM,"0580099",REDBUSH,PRESTONSBURG,3398.88433205,KGS Project,INACT
0000000000000000230a,Released,44.07675868,KY Division of Mine Permits,"395910000000",SF,RC,KY0580102,"0580102",NW      07/19/1982,FLAT GAP MINING COMPANY,INTERIM,"0580102",REDBUSH,PRESTONSBURG,29496.9035598,KGS Project,INACT
0000000000000000231e,Released,12.24320777,KY Division of Mine Permits,"345283200000",SF,RC,KY0585039,"0585039",AM      03/04/1981  NW      12/10/1980,LUCK SMITH COAL CO,INTERIM,"0585039",REDBUSH,PRESTONSBURG,14414.0259995,KGS Project,INACT
000000000000000025c0,Released,25.44179559,KY Division of Mine Permits,"273913200000",SF,RC,KY0640002,"0640002",RV      09/06/1978,FLAT TOP MINING INC,INTERIM,"0640002",REDBUSH,PRESTONSBURG,13355.073785,KGS Project,INACT
0000000000000000289a,Released,20.08909734,KY Division of Mine Permits,"385286400000",SF,RC,KY0880051,"0880051",MA      10/28/1988  NW      03/18/1982,J M J SIMMONS JOINT VENTURE,INTERIM,"0880051",REDBUSH,PRESTONSBURG,13085.1072989,KGS Project,INACT
00000000000000002dda,Released,77.47849992,KY Division of Mine Permits,"248601600000",SF,RC,KY2580317,"2580317",NW      11/17/1977,TEMCO COAL CO INC,INTERIM,"2580317",REDBUSH,PRESTONSBURG,24343.6954584,KGS Project,INACT
00000000000000002ee5,Released,23.53319596,KY Division of Mine Permits,"287395200000",SF,RC,KY2880167,"2880167",RV      09/29/1980  RV      09/17/1979  NW      02/09/1979,ADDINGTON BROS MINING INC,INTERIM,"2880167",REDBUSH,PRESTONSBURG,32621.5790676,KGS Project,INACT
0000000000000000162e,Released,15.36980532,KY Division of Mine Permits,"497084400000",SF,RC,KY8950050,"8950050",NW      10/02/1985,LYNN REALTY COMPANY,PERMANENT,"8950050",TALLEGA,LONDON,12554.6748819,KGS Project,INACT
00000000000000001f19,Released,38.85839129,KY Division of Mine Permits,"290419200000",SF,RC,KY0130036,"0130036",NW      03/16/1979,CAPE COAL CO,INTERIM,"0130036",TALLEGA,LONDON,15483.1519733,KGS Project,INACT
00000000000000001f1d,Released,44.18844205,KY Division of Mine Permits,"324028800000",SF,RC,KY0130044,"0130044",RV      10/06/1986  SU      04/08/1980,MARTY CORP,INTERIM,"0130044",TALLEGA,LONDON,12954.1635191,KGS Project,INACT
00000000000000001f3d,Released,130.69432208,KY Division of Mine Permits,"364028400000",SF,RC,KY0130094,"0130094",SU      07/15/1981,KENTUCKY GEM COAL CO,INTERIM,"0130094",TALLEGA,LONDON,62108.1344866,KGS Project,INACT
00000000000000001f6d,Released,53.17442863,KY Division of Mine Permits,"395823600000",SF,RC,KY0130164,"0130164",NW      07/18/1982,UNITED FOSSIL FUELS INC,INTERIM,"0130164",TALLEGA,LONDON,9543.83213495,KGS Project,INACT
"00000000000000002619",Released,90.98729656,KY Division of Mine Permits,"356256000000",SF,RC,KY0650002,"0650002",MA      05/02/1988  SU      10/01/1984  RV      03/13/1984,LEWIS COAL COMPANY,INTERIM,"0650002",TALLEGA,LONDON,48526.5962324,KGS Project,INACT
000000000000000028df,Released,19.19473141,KY Division of Mine Permits,"391762800000",SF,RC,KY0950105,"0950105",NW      06/01/1982,LYNN REALTY COMPANY,INTERIM,"0950105",TALLEGA,LONDON,9686.36947668,KGS Project,INACT
00000000000000002cfc,Released,187.19163656,KY Division of Mine Permits,"253440000000",SF,RC,KY2130324,"2130324",RN      01/12/1978,PAULA COAL CO,INTERIM,"2130324",TALLEGA,LONDON,96165.5132367,KGS Project,INACT
000000000000000000a3,Released,78.79128392,KY Division of Mine Permits,"455871600000",SF,RC,KY4670034,"0670034",MT      10/22/1991  MI      02/08/1990  MI      01/30/1990,RED FOX COAL CO INC,PERMANENT,"4670034",TILFORD,PIKEVILLE,35570.7610853,KGS Project,INACT
0000000000000000011c,Released,2.16724557,KY Division of Mine Permits,"210582000000",SF,RC,KY488476X,488476X,NW      09/03/1976,BLACK PEARL COAL CO INC,PRE LAW,488476X,TILFORD,PIKEVILLE,3838.75938173,KGS Project,INACT
0000000000000000013f,Released,8.92179538,KY Division of Mine Permits,"452415600000",SF,RC,KY4975073,"0975073",MT      08/27/1991  MA      07/25/1989  RN      05/03/1989,SWITCH ENERGY CORPORATION,PERMANENT,"4975073",TILFORD,LONDON,16376.3691568,KGS Project,INACT
"00000000000000000213",Released,10.82216662,KY Division of Mine Permits,"218275200000",SF,RC,KY518376X,518376X,NW      12/01/1976,GLOBE COAL CO INC,PRE LAW,518376X,TILFORD,PIKEVILLE,12685.6612571,KGS Project,INACT
"00000000000000000282",Released,5.3490601,KY Division of Mine Permits,"228470400000",SF,RC,KY557976X,557976X,NW      03/29/1977,MAKILBA MINING INC,PRE LAW,557976X,TILFORD,LONDON,11875.7960577,KGS Project,INACT
"00000000000000000295",Released,15.12765731,KY Division of Mine Permits,"231490800000",SF,RC,KY566676X,566676X,NW      05/03/1977,GLOBE COAL CO INC,PRE LAW,566676X,TILFORD,PIKEVILLE,11768.8915534,KGS Project,INACT
0000000000000000036f,Released,22.96735946,KY Division of Mine Permits,"244882800000",SF,RC,KY627777X,627777X,NW      10/05/1977,GLOBE COAL CO INC,PRE LAW,627777X,TILFORD,PIKEVILLE,6878.69949357,KGS Project,INACT
"00000000000000000417",Released,36.42339175,KY Division of Mine Permits,"462178800000",SF,RC,KY6670311,"2670311",NW      08/24/1984,RED FOX COAL CO INC,PERMANENT,"6670311",TILFORD,PIKEVILLE,13814.1656595,KGS Project,INACT
"00000000000000000498",Released,10.38564895,KY Division of Mine Permits,"453711600000",SF,RC,KY6975035,"2975035",NW      05/18/1984,BLUE DIAMOND MINING INC,PERMANENT,"6975035",TILFORD,LONDON,19837.7855986,KGS Project,INACT
0000000000000000049c,Released,4.69638235,KY Division of Mine Permits,"472896000000",SF,RC,KY6975068,"2975068",MT      01/20/1993  RN      05/04/1990  MI      11/06/1985,STONEY FORK COAL CO,PERMANENT,"6975068",TILFORD,LONDON,2989.08859388,KGS Project,INACT
"00000000000000001253",Released,2.39546294,KY Division of Mine Permits,"401958000000",SF,RC,KY8670003,"8670003",NW      09/27/1982,D L BRAUGHLER CO,PERMANENT,"8670003",TILFORD,PIKEVILLE,4225.45562499,KGS Project,INACT
"00000000000000001313",Released,72.7131198,KY Division of Mine Permits,"817632000000",SF,RC,KY8670365,"8670220",SU      11/29/1995,FOX MINING CORPORATION,PERMANENT,"8670365",TILFORD,PIKEVILLE,38673.1509578,KYDMP,INACT
0000000000000000134a,Released,120.82752962,KY Division of Mine Permits,"1226649600000",SF,RC,KY8670470,"8670470",MI   2  08/16/2016  MT   2  02/12/2014  FR   2  07/06/2011,NALLY & HAMILTON ENTERPRISES INC,PERMANENT,"8670470",TILFORD,MIDDLESBORO,57522.3225391,KYDMP,INACT
0000000000000000138d,Released,28.73574199,KY Division of Mine Permits,"586076400000",SF,RC,KY8675080,"8675006",MTS   1  03/16/2001  NC      05/03/1999  MT      10/02/199,BDCC HOLDING COMPANY INC,PERMANENT,"8675080",TILFORD,PIKEVILLE,50461.5158164,KGS Project,INACT
0000000000000000138f,Released,4.32351148,KY Division of Mine Permits,"589014000000",SF,RC,KY8675082,"8675058",SU      08/31/1988,BLUE DIAMOND COAL COMPANY,PERMANENT,"8675082",TILFORD,PIKEVILLE,6526.66387424,KGS Project,INACT
0000000000000000139e,Released,18.62418578,KY Division of Mine Permits,"691142400000",SF,RC,KY8675125,"8675125",NW      11/26/1991,SOUTH-EAST COAL COMPANY,PERMANENT,"8675125",TILFORD,PIKEVILLE,12460.238077,KGS Project,INACT
0000000000000000139f,Released,8.58779112,KY Division of Mine Permits,"717836400000",SF,RC,KY8675127,"8675127",MT      09/05/1995  MT      09/01/1995  MI      06/02/1993,L & L COAL COMPANY INC,PERMANENT,"8675127",TILFORD,PIKEVILLE,9762.34538681,KYDMP,INACT
"000000000000000013d6",Released,29.73313823,KY Division of Mine Permits,"1056092400000",SF,RC,KY8675275,"8675235",MT   2  01/15/2010  RN   1  09/29/2008  MT   1  07/31/2008,ENTERPRISE MINING COMPANY LLC,PERMANENT,"8675275",TILFORD,PIKEVILLE,22363.1594848,KYDMP,INACT
"000000000000000013d8",Released,4.99962299,KY Division of Mine Permits,"1056438000000",SF,RC,KY8675277,"8675215",MT   2  03/26/2007  SU   2  06/24/2003,ENTERPRISE MINING COMPANY LLC,PERMANENT,"8675277",TILFORD,PIKEVILLE,2442.4453533,KYDMP,INACT
"00000000000000001403",Released,47.1613854,KY Division of Mine Permits,"723715200000",SF,RC,KY8677004,"8677004",RN   3  10/26/2007  MT   3  07/05/2006  MI   1  03/14/2003,BDCC HOLDING COMPANY INC,PERMANENT,"8677004",TILFORD,PIKEVILLE,102564.195862,KGS Project,INACT
"00000000000000001406",Released,45.19798212,KY Division of Mine Permits,"845622000000",SF,RC,KY8677012,"8677003",SU      10/18/1996,FOX MINING CORPORATION,PERMANENT,"8677012",TILFORD,PIKEVILLE,54745.5870493,KYDMP,INACT
000000000000000016bd,Released,1.11763754,KY Division of Mine Permits,"467449200000",SF,RC,KY8970153,"8970153",NW      10/24/1984,KERN BRASHEAR,PERMANENT,"8970153",TILFORD,LONDON,971.66211519,KGS Project,INACT
000000000000000016dc,Released,28.28051353,KY Division of Mine Permits,"501235200000",SF,RC,KY8970231,"8970231",FR      01/09/1995  MI      09/25/1989  MA      05/06/1988,RED STAR COAL COMPANY,PERMANENT,"8970231",TILFORD,LONDON,24158.6902677,KGS Project,INACT
"00000000000000001717",Released,219.8022977,KY Division of Mine Permits,"763286400000",SF,RC,KY8970368,"8970080",FR      08/05/1994  SU      03/10/1994,THREE FOLD LAND CORP,PERMANENT,"8970368",TILFORD,LONDON,108502.805521,KGS Project,INACT
"00000000000000001722",Released,458.55670893,KY Division of Mine Permits,"855216000000",SF,RC,KY8970382,"8970382",MI   8  12/18/2009  MT   2  04/27/2006  MI   7  01/15/2003,NALLY & HAMILTON ENTERPRISES INC,PERMANENT,"8970382",TILFORD,LONDON,146005.074124,KGS Project,INACT
"00000000000000001725",Released,344.46646011,KY Division of Mine Permits,"891244800000",SF,RC,KY8970388,"8970388",MI   4  03/22/2004  MI   3  01/15/2003  MT   1  08/20/2002,NALLY & HAMILTON ENTERPRISES INC,PERMANENT,"8970388",TILFORD,LONDON,64148.7471959,KGS Project,INACT
"00000000000000001726",Released,398.05261041,KY Division of Mine Permits,"894524400000",SF,RC,KY8970389,"8970389",MT   1  04/17/2003  MI   2  05/01/2002  FR   2  01/11/2001,NALLY & HAMILTON ENTERPRISES INC,PERMANENT,"8970389",TILFORD,LONDON,116189.067181,KYDMP,INACT
"00000000000000001753",Released,30.68796122,KY Division of Mine Permits,"1214377200000",SF,RC,KY8970487,"8970487",MT   2  01/15/2013  MI   3  12/17/2012  MI   2  08/12/2011,"AM&E COAL, INCORPORATED",PERMANENT,"8970487",TILFORD,LONDON,21715.452431,KYDMP,INACT
"00000000000000001787",Released,7.9643412,KY Division of Mine Permits,"444384000000",SF,RC,KY8975007,"8975007",AM      09/21/1993  MT      01/16/1992  AM      05/24/1991,PIGMY COAL COMPANY,PERMANENT,"8975007",TILFORD,LONDON,8731.67911432,KGS Project,INACT
0000000000000000178b,Released,4.21281923,KY Division of Mine Permits,"486802800000",SF,RC,KY8975012,"8975012",MI      12/06/1994  NW      06/05/1985,BLUE DIAMOND MINING INC,PERMANENT,"8975012",TILFORD,LONDON,7109.9364869,KGS Project,INACT
"00000000000000001791",Released,5.24858694,KY Division of Mine Permits,"480931200000",SF,RC,KY8975024,"0975041",MI      11/06/1995  MT      04/27/1992  RN      11/10/1989,WHITAKER COAL CORPORATION,PERMANENT,"8975024",TILFORD,LONDON,4035.6720726,KGS Project,INACT
000000000000000017aa,Released,25.138552,KY Division of Mine Permits,"794217600000",SF,RC,KY8975083,"8975083",MI   5  12/10/2015  MI   5  12/10/2015  MT   5  05/12/2015,PIGMY COAL COMPANY,PERMANENT,"8975083",TILFORD,HAZARD,16909.940623,KGS Project,INACT
000000000000000017ab,Released,13.77763549,KY Division of Mine Permits,"800607600000",SF,RC,KY8975084,"8975072",AM   1  03/28/2002  MT   2  04/26/2001  NC      05/03/1999,BDCC HOLDING COMPANY INC,PERMANENT,"8975084",TILFORD,LONDON,12751.044356,KGS Project,INACT
000000000000000017b1,Released,205.15381661,KY Division of Mine Permits,"884160000000",SF,RC,KY8975096,"8975096",MT   3  02/11/2010  RN   2  11/28/2007  MT   2  06/06/2007,BDCC HOLDING COMPANY INC,PERMANENT,"8975096",TILFORD,LONDON,16999.3800554,KYDMP,INACT
000000000000000017b3,Released,11.22619525,KY Division of Mine Permits,"902473200000",SF,RC,KY8975099,"8975099",MI   1  01/07/2002  MT   1  11/20/2001  AM   1  06/05/2000,BDCC HOLDING COMPANY INC,PERMANENT,"8975099",TILFORD,LONDON,8269.99539703,KGS Project,INACT
000000000000000017bc,Released,9.88635335,KY Division of Mine Permits,"1057561200000",SF,RC,KY8975115,"8975089",MA   4  04/12/2004  SU   3  07/07/2003,ENTERPRISE MINING COMPANY LLC,PERMANENT,"8975115",TILFORD,LONDON,12316.3158267,KYDMP,INACT
000000000000000017c6,Released,18.77354428,KY Division of Mine Permits,"1419235200000",SF,RC,KY8975138,"8975043",SU   1  12/22/2014,"BLUE DIAMOND MINING, LLC",PERMANENT,"8975138",TILFORD,HAZARD,12522.650772,KGS Project,INACT
000000000000000026b6,Released,15.22518296,KY Division of Mine Permits,"273394800000",SF,RC,KY0670006,"0670006",MI      03/18/1988  NW      08/31/1978,NIECE MINING COMPANY,INTERIM,"0670006",TILFORD,PIKEVILLE,5854.26878489,KGS Project,INACT
000000000000000026c6,Released,57.9433563,KY Division of Mine Permits,"308991600000",SF,RC,KY0670034,"0670034",NW      10/17/1979,RED FOX COAL CO INC,INTERIM,"0670034",TILFORD,PIKEVILLE,21426.0169441,KGS Project,INACT
"000000000000000026e7",Released,26.37563172,KY Division of Mine Permits,"364806000000",SF,RC,KY0670084,"0670084",SU      11/04/1987  NW      07/24/1981,NERCO EASTERN COAL CO INC,INTERIM,"0670084",TILFORD,PIKEVILLE,16684.0585348,KGS Project,INACT
"00000000000000002743",Released,14.39955361,KY Division of Mine Permits,"373708800000",SF,RC,KY0675062,"0675062",NW      11/04/1981,SOUTH-EAST COAL COMPANY,INTERIM,"0675062",TILFORD,PIKEVILLE,13528.4381137,KGS Project,INACT
"00000000000000002745",Released,32.53557484,KY Division of Mine Permits,"376905600000",SF,RC,KY0675068,"0675068",RV      12/10/1982  NW      12/11/1981,BLUE DIAMOND COAL COMPANY,INTERIM,"0675068",TILFORD,PIKEVILLE,50352.1413616,KGS Project,INACT
0000000000000000295d,Released,8.8791853,KY Division of Mine Permits,"338454000000",SF,RC,KY0975041,"0975041",RV      03/27/1981  NW      09/22/1980,RAY COAL CO,INTERIM,"0975041",TILFORD,LONDON,5106.69992965,KGS Project,INACT
"00000000000000002961",Released,14.90240191,KY Division of Mine Permits,"348998400000",SF,RC,KY0975049,"0975049",AM      01/28/1982  NW      01/22/1981,MAGNUM COAL CO INC,INTERIM,"0975049",TILFORD,LONDON,19377.3238509,KGS Project,INACT
0000000000000000296b,Released,9.63853188,KY Division of Mine Permits,"357980400000",SF,RC,KY0975064,"0975064",RV      01/26/1983  NW      05/06/1981,RAY COAL CO,INTERIM,"0975064",TILFORD,LONDON,7833.68529762,KGS Project,INACT
0000000000000000296d,Released,3.34435918,KY Division of Mine Permits,"382867200000",SF,RC,KY0975068,"0975068",NW      02/18/1982,LEATHERWOOD TRUCKING COMPANY INC,INTERIM,"0975068",TILFORD,LONDON,6667.2191592,KGS Project,INACT
00000000000000002dcb,Released,141.84969183,KY Division of Mine Permits,"114246000000",SF,RC,KY251373X,251373X,NW      08/15/1973,GLOBE COAL CO INC,PRE LAW,251373X,TILFORD,PIKEVILLE,152413.622778,KGS Project,INACT
"00000000000000002e65",Released,9.67303457,KY Division of Mine Permits,"293702400000",SF,RC,KY2670299,"2670299",NW      04/23/1979,MAKILBA MINING INC,INTERIM,"2670299",TILFORD,PIKEVILLE,18950.2055558,KGS Project,INACT
"00000000000000002e66",Released,79.83013866,KY Division of Mine Permits,"234774000000",SF,RC,KY2670308,"2670308",AM      06/10/1977,RED FOX COAL CO INC,INTERIM,"2670308",TILFORD,PIKEVILLE,42789.0290512,KGS Project,INACT
"00000000000000002e67",Released,23.07116785,KY Division of Mine Permits,"234601200000",SF,RC,KY2670311,"2670311",AM      06/08/1977,RED FOX COAL CO INC,INTERIM,"2670311",TILFORD,PIKEVILLE,19268.1060269,KGS Project,INACT
"00000000000000002e68",Released,18.14879445,KY Division of Mine Permits,"238230000000",SF,RC,KY2670312,"2670312",AM      07/20/1977,RED FOX COAL CO INC,INTERIM,"2670312",TILFORD,PIKEVILLE,24046.0338134,KGS Project,INACT
00000000000000002e8c,Released,6.27920063,KY Division of Mine Permits,"319017600000",SF,RC,KY2675067,"2675067",AM      04/02/1982  RV      10/20/1981  NW      02/10/1980,BLACKEY ELKHORN MNG,INTERIM,"2675067",TILFORD,PIKEVILLE,7018.39705185,KGS Project,INACT
00000000000000002f11,Released,7.73289791,KY Division of Mine Permits,"292233600000",SF,RC,KY2975034,"2975034",RV      05/22/1981  AM      04/06/1979,PIGMY COAL COMPANY,INTERIM,"2975034",TILFORD,LONDON,7762.98451141,KGS Project,INACT
00000000000000002f12,Released,48.92471229,KY Division of Mine Permits,"293702400000",SF,RC,KY2975035,"2975035",RV      07/30/1984  AM      10/31/1980  NW      04/23/1979,BLUE DIAMOND COAL COMPANY,INTERIM,"2975035",TILFORD,LONDON,60981.3437359,KGS Project,INACT
00000000000000002f17,Released,3.70087296,KY Division of Mine Permits,"295167600000",SF,RC,KY2975043,"2975043",NW      05/10/1979,MARY NOKA COAL CORP,INTERIM,"2975043",TILFORD,LONDON,1527.8705749,KGS Project,INACT
